Date,cve_station,parameter,value,unit
2020-03-01 22:00:00,SAG,UVA,0.0,17
2020-03-01 22:00:00,SFE,UVA,0.0,17
2020-03-01 23:00:00,CHO,UVA,0.0,17
2020-03-01 23:00:00,CUT,UVA,0.0,17
2020-03-01 23:00:00,LAA,UVA,0.0,17
2020-03-01 23:00:00,MON,UVA,0.0,17
2020-03-01 23:00:00,PED,UVA,0.0,17
2020-03-01 23:00:00,SAG,UVA,0.0,17
2020-03-01 23:00:00,SFE,UVA,0.0,17
2020-04-01 00:00:00,CHO,UVA,0.0,17
2020-04-01 00:00:00,CUT,UVA,0.0,17
2020-04-01 00:00:00,LAA,UVA,0.0,17
2020-04-01 00:00:00,MON,UVA,0.0,17
2020-04-01 00:00:00,PED,UVA,0.0,17
2020-04-01 00:00:00,SAG,UVA,0.0,17
2020-04-01 00:00:00,SFE,UVA,0.0,17
2020-04-01 01:00:00,CHO,UVA,0.0,17
2020-04-01 01:00:00,CUT,UVA,0.0,17
2020-04-01 01:00:00,LAA,UVA,0.0,17
2020-04-01 01:00:00,MON,UVA,0.0,17
2020-04-01 01:00:00,PED,UVA,0.0,17
2020-04-01 01:00:00,SAG,UVA,0.0,17
2020-04-01 01:00:00,SFE,UVA,0.0,17
2020-04-01 02:00:00,CHO,UVA,0.0,17
2020-04-01 02:00:00,CUT,UVA,0.0,17
2020-04-01 02:00:00,LAA,UVA,0.0,17
2020-04-01 02:00:00,MON,UVA,0.0,17
2020-04-01 02:00:00,PED,UVA,0.0,17
2020-04-01 02:00:00,SAG,UVA,0.0,17
2020-04-01 02:00:00,SFE,UVA,0.0,17
2020-04-01 03:00:00,CHO,UVA,0.0,17
2020-04-01 03:00:00,CUT,UVA,0.0,17
